"rowid","Species","Confidence","True.Positive","Voc.ID","ARU.Name","Date","Hour","Minute","Second","File"
1283,"Red-eyed Vireo",0.61,NA,83,"UF3-7",20240610,6,0,54,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Red_eyed_Vireo\20240610_060000.wav"
1284,"Red-eyed Vireo",0.87,NA,84,"UF2-4",20240529,7,1,48,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Red_eyed_Vireo\20240529_070100.wav"
1285,"Red-eyed Vireo",0.33,NA,85,"UF3-9",20240518,7,4,33,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Red_eyed_Vireo\20240518_070400.wav"
1286,"Red-eyed Vireo",0.7,NA,86,"UF2-6",20240528,8,4,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Red_eyed_Vireo\20240528_080400.wav"
1287,"Red-eyed Vireo",0.51,NA,87,"UF2-12",20240603,8,4,15,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Red_eyed_Vireo\20240603_080400.wav"
1288,"Red-eyed Vireo",0.54,NA,88,"UF2-12",20240522,7,3,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Red_eyed_Vireo\20240522_070300.wav"
1289,"Red-eyed Vireo",0.46,NA,89,"UF3-9",20240602,7,0,27,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Red_eyed_Vireo\20240602_070000.wav"
1290,"Red-eyed Vireo",0.65,NA,90,"UF3-7",20240629,7,2,30,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Red_eyed_Vireo\20240629_070200.wav"
1291,"Red-eyed Vireo",0.59,NA,91,"UF2-12",20240531,8,0,51,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Red_eyed_Vireo\20240531_080000.wav"
1292,"Red-eyed Vireo",0.5,NA,92,"UF3-7",20240625,7,4,9,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Red_eyed_Vireo\20240625_070400.wav"
1293,"Red-eyed Vireo",0.74,NA,93,"UF2-4",20240529,7,3,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Red_eyed_Vireo\20240529_070300.wav"
1294,"Red-eyed Vireo",0.52,NA,94,"UF2-1",20240519,7,0,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Red_eyed_Vireo\20240519_070000.wav"
1295,"Red-eyed Vireo",0.37,NA,95,"UF2-12",20240531,8,1,12,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Red_eyed_Vireo\20240531_080100.wav"
1296,"Red-eyed Vireo",0.3,NA,96,"UF3-9",20240611,8,2,24,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Red_eyed_Vireo\20240611_080200.wav"
1297,"Red-eyed Vireo",0.35,NA,97,"UF3-4",20240521,8,1,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Red_eyed_Vireo\20240521_080100.wav"
1298,"Red-eyed Vireo",0.58,NA,98,"UF2-12",20240602,7,2,51,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Red_eyed_Vireo\20240602_070200.wav"
1299,"Red-eyed Vireo",0.74,NA,99,"UF3-7",20240618,7,1,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Red_eyed_Vireo\20240618_070100.wav"
1300,"Red-eyed Vireo",0.52,NA,100,"UF2-12",20240529,8,0,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Red_eyed_Vireo\20240529_080000.wav"
1301,"Scarlet Tanager",0.54,NA,1,"UF3-2",20240603,8,0,9,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240603_080000.wav"
1302,"Scarlet Tanager",0.44,NA,2,"UF3-4",20240523,8,2,54,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240523_080200.wav"
1303,"Scarlet Tanager",0.43,NA,3,"UF2-1",20240605,6,1,9,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240605_060100.wav"
1304,"Scarlet Tanager",0.38,NA,4,"UF3-7",20240610,7,1,57,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240610_070100.wav"
1305,"Scarlet Tanager",0.55,NA,5,"UF2-4",20240523,6,2,27,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240523_060200.wav"
1306,"Scarlet Tanager",0.44,NA,6,"UF3-2",20240528,7,0,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240528_070000.wav"
1307,"Scarlet Tanager",0.49,NA,7,"UF2-1",20240608,8,0,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240608_080000.wav"
1308,"Scarlet Tanager",0.53,NA,8,"UF3-7",20240511,7,3,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240511_070300.wav"
1309,"Scarlet Tanager",0.68,NA,9,"UF3-1",20240527,8,2,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240527_080200.wav"
1310,"Scarlet Tanager",0.71,NA,10,"UF2-12",20240522,8,2,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240522_080200.wav"
1311,"Scarlet Tanager",0.66,NA,11,"UF3-2",20240531,7,0,18,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240531_070000.wav"
1312,"Scarlet Tanager",0.4,NA,12,"UF3-9",20240606,7,2,42,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240606_070200.wav"
1313,"Scarlet Tanager",0.69,NA,13,"UF2-12",20240528,7,0,15,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240528_070000.wav"
1314,"Scarlet Tanager",0.51,NA,14,"UF3-2",20240607,6,0,15,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240607_060000.wav"
1315,"Scarlet Tanager",0.51,NA,15,"UF3-4",20240526,6,3,18,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240526_060300.wav"
1316,"Scarlet Tanager",0.88,NA,16,"UF3-9",20240601,8,0,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240601_080000.wav"
1317,"Scarlet Tanager",0.54,NA,17,"UF3-2",20240610,8,0,48,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240610_080000.wav"
1318,"Scarlet Tanager",0.59,NA,18,"UF2-4",20240517,7,0,30,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240517_070000.wav"
1319,"Scarlet Tanager",0.57,NA,19,"UF3-7",20240609,7,1,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240609_070100.wav"
1320,"Scarlet Tanager",0.57,NA,20,"UF3-9",20240606,7,0,27,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240606_070000.wav"
1321,"Scarlet Tanager",0.63,NA,21,"UF3-1",20240527,8,0,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240527_080000.wav"
1322,"Scarlet Tanager",0.76,NA,22,"UF2-1",20240608,8,1,30,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240608_080100.wav"
1323,"Scarlet Tanager",0.76,NA,23,"UF3-9",20240606,7,2,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240606_070200.wav"
1324,"Scarlet Tanager",0.93,NA,24,"UF3-2",20240604,7,0,6,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240604_070000.wav"
1325,"Scarlet Tanager",0.69,NA,25,"UF3-2",20240517,7,0,21,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240517_070000.wav"
1326,"Scarlet Tanager",0.51,NA,26,"UF3-7",20240610,7,1,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240610_070100.wav"
1327,"Scarlet Tanager",0.6,NA,27,"UF2-4",20240517,7,0,21,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240517_070000.wav"
1328,"Scarlet Tanager",0.77,NA,28,"UF3-1",20240527,8,0,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240527_080000.wav"
1329,"Scarlet Tanager",0.71,NA,29,"UF3-9",20240522,8,4,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240522_080400.wav"
1330,"Scarlet Tanager",0.75,NA,30,"UF2-1",20240605,6,0,15,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240605_060000.wav"
1331,"Scarlet Tanager",0.59,NA,31,"UF3-9",20240602,6,3,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240602_060300.wav"
1332,"Scarlet Tanager",0.8,NA,32,"UF3-9",20240610,6,1,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240610_060100.wav"
1333,"Scarlet Tanager",0.46,NA,33,"UF2-1",20240609,6,1,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240609_060100.wav"
1334,"Scarlet Tanager",0.73,NA,34,"UF3-2",20240603,8,0,12,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240603_080000.wav"
1335,"Scarlet Tanager",0.55,NA,35,"UF2-1",20240609,6,1,15,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240609_060100.wav"
1336,"Scarlet Tanager",0.79,NA,36,"UF2-1",20240602,6,1,21,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240602_060100.wav"
1337,"Scarlet Tanager",0.31,NA,37,"UF3-9",20240613,8,2,54,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240613_080200.wav"
1338,"Scarlet Tanager",0.66,NA,38,"UF3-7",20240512,7,1,9,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240512_070100.wav"
1339,"Scarlet Tanager",0.82,NA,39,"UF3-9",20240606,7,2,33,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240606_070200.wav"
1340,"Scarlet Tanager",0.92,NA,40,"UF3-9",20240601,8,4,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240601_080400.wav"
1341,"Scarlet Tanager",0.39,NA,41,"UF3-9",20240606,7,4,54,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240606_070400.wav"
1342,"Scarlet Tanager",0.67,NA,42,"UF3-9",20240601,8,2,27,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240601_080200.wav"
1343,"Scarlet Tanager",0.31,NA,43,"UF3-2",20240609,7,0,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240609_070000.wav"
1344,"Scarlet Tanager",0.88,NA,44,"UF3-9",20240606,7,4,18,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240606_070400.wav"
1345,"Scarlet Tanager",0.63,NA,45,"UF2-1",20240519,6,1,54,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240519_060100.wav"
1346,"Scarlet Tanager",0.65,NA,46,"UF3-9",20240601,8,3,33,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240601_080300.wav"
1347,"Scarlet Tanager",0.54,NA,47,"UF3-7",20240512,7,0,27,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240512_070000.wav"
1348,"Scarlet Tanager",0.42,NA,48,"UF3-9",20240601,7,4,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240601_070400.wav"
1349,"Scarlet Tanager",0.97,NA,49,"UF3-9",20240602,6,2,51,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240602_060200.wav"
1350,"Scarlet Tanager",0.55,NA,50,"UF3-7",20240615,6,4,21,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240615_060400.wav"
1351,"Scarlet Tanager",0.67,NA,51,"UF3-9",20240606,7,4,6,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240606_070400.wav"
1352,"Scarlet Tanager",0.57,NA,52,"UF3-9",20240613,6,3,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240613_060300.wav"
1353,"Scarlet Tanager",0.4,NA,53,"UF3-9",20240609,6,3,12,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240609_060300.wav"
1354,"Scarlet Tanager",0.63,NA,54,"UF3-9",20240531,7,1,27,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240531_070100.wav"
1355,"Scarlet Tanager",0.35,NA,55,"UF2-12",20240518,7,4,42,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240518_070400.wav"
1356,"Scarlet Tanager",0.59,NA,56,"UF2-1",20240602,6,4,30,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240602_060400.wav"
1357,"Scarlet Tanager",0.87,NA,57,"UF3-2",20240603,8,0,21,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240603_080000.wav"
1358,"Scarlet Tanager",0.66,NA,58,"UF3-7",20240615,6,3,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240615_060300.wav"
1359,"Scarlet Tanager",0.64,NA,59,"UF3-9",20240601,8,3,24,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240601_080300.wav"
1360,"Scarlet Tanager",0.92,NA,60,"UF3-9",20240601,8,3,30,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240601_080300.wav"
1361,"Scarlet Tanager",0.76,NA,61,"UF3-2",20240530,8,0,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240530_080000.wav"
1362,"Scarlet Tanager",0.66,NA,62,"UF2-6",20240530,7,4,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240530_070400.wav"
1363,"Scarlet Tanager",0.7,NA,63,"UF2-1",20240519,6,3,27,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240519_060300.wav"
1364,"Scarlet Tanager",0.65,NA,64,"UF3-1",20240527,8,2,57,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240527_080200.wav"
1365,"Scarlet Tanager",0.94,NA,65,"UF3-1",20240527,8,3,6,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240527_080300.wav"
1366,"Scarlet Tanager",0.44,NA,66,"UF3-4",20240601,7,0,30,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240601_070000.wav"
1367,"Scarlet Tanager",0.93,NA,67,"UF3-9",20240606,7,1,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240606_070100.wav"
1368,"Scarlet Tanager",0.82,NA,68,"UF3-9",20240606,7,3,6,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240606_070300.wav"
1369,"Scarlet Tanager",0.37,NA,69,"UF3-9",20240526,6,0,21,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240526_060000.wav"
1370,"Scarlet Tanager",0.34,NA,70,"UF3-4",20240529,6,2,54,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240529_060200.wav"
1371,"Scarlet Tanager",0.53,NA,71,"UF3-9",20240602,8,0,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240602_080000.wav"
1372,"Scarlet Tanager",0.69,NA,72,"UF2-1",20240607,8,1,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240607_080100.wav"
1373,"Scarlet Tanager",0.57,NA,73,"UF3-2",20240530,8,0,15,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240530_080000.wav"
1374,"Scarlet Tanager",0.42,NA,74,"UF2-1",20240519,6,1,18,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240519_060100.wav"
1375,"Scarlet Tanager",0.58,NA,75,"UF3-4",20240525,6,4,42,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240525_060400.wav"
1376,"Scarlet Tanager",0.43,NA,76,"UF3-1",20240522,8,3,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240522_080300.wav"
1377,"Scarlet Tanager",0.52,NA,77,"UF3-9",20240609,6,3,30,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240609_060300.wav"
1378,"Scarlet Tanager",0.88,NA,78,"UF3-1",20240527,8,1,21,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240527_080100.wav"
1379,"Scarlet Tanager",0.86,NA,79,"UF3-9",20240606,7,3,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240606_070300.wav"
1380,"Scarlet Tanager",0.58,NA,80,"UF3-7",20240615,6,2,57,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240615_060200.wav"
1381,"Scarlet Tanager",0.43,NA,81,"UF2-4",20240519,8,0,9,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240519_080000.wav"
1382,"Scarlet Tanager",0.58,NA,82,"UF3-9",20240601,8,3,12,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240601_080300.wav"
1383,"Scarlet Tanager",0.75,NA,83,"UF3-1",20240527,8,2,54,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240527_080200.wav"
1384,"Scarlet Tanager",0.67,NA,84,"UF2-1",20240609,7,4,6,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240609_070400.wav"
1385,"Scarlet Tanager",0.62,NA,85,"UF2-6",20240602,7,1,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240602_070100.wav"
1386,"Scarlet Tanager",0.66,NA,86,"UF3-2",20240529,7,0,48,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240529_070000.wav"
1387,"Scarlet Tanager",0.34,NA,87,"UF2-1",20240606,7,0,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240606_070000.wav"
1388,"Scarlet Tanager",0.52,NA,88,"UF3-9",20240609,6,3,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240609_060300.wav"
1389,"Scarlet Tanager",0.88,NA,89,"UF3-9",20240601,7,4,24,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240601_070400.wav"
1390,"Scarlet Tanager",0.53,NA,90,"UF2-1",20240519,8,3,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240519_080300.wav"
1391,"Scarlet Tanager",0.71,NA,91,"UF3-4",20240529,6,3,54,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240529_060300.wav"
1392,"Scarlet Tanager",0.86,NA,92,"UF3-9",20240601,7,4,57,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240601_070400.wav"
1393,"Scarlet Tanager",0.94,NA,93,"UF3-2",20240604,7,0,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240604_070000.wav"
1394,"Scarlet Tanager",0.5,NA,94,"UF3-7",20240609,7,0,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240609_070000.wav"
1395,"Scarlet Tanager",0.77,NA,95,"UF3-7",20240610,7,3,9,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240610_070300.wav"
1396,"Scarlet Tanager",0.79,NA,96,"UF3-7",20240609,8,4,42,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240609_080400.wav"
1397,"Scarlet Tanager",0.51,NA,97,"UF3-2",20240519,6,0,48,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240519_060000.wav"
1398,"Scarlet Tanager",0.49,NA,98,"UF2-1",20240607,8,0,15,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240607_080000.wav"
1399,"Scarlet Tanager",0.57,NA,99,"UF3-2",20240607,6,0,33,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240607_060000.wav"
1400,"Scarlet Tanager",0.63,NA,100,"UF3-4",20240526,6,3,27,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Scarlet_Tanager\20240526_060300.wav"
1401,"Summer Tanager",0.5,NA,1,"UF2-12",20240530,8,1,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240530_080100.wav"
1402,"Summer Tanager",0.9,NA,2,"UF3-1",20240602,7,4,33,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240602_070400.wav"
1403,"Summer Tanager",0.56,NA,3,"UF3-7",20240512,7,0,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240512_070000.wav"
1404,"Summer Tanager",0.77,NA,4,"UF2-6",20240519,8,0,0,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240519_080000.wav"
1405,"Summer Tanager",0.95,NA,5,"UF2-12",20240526,6,3,48,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240526_060300.wav"
1406,"Summer Tanager",0.89,NA,6,"UF3-7",20240511,8,2,24,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240511_080200.wav"
1407,"Summer Tanager",0.8,NA,7,"UF3-7",20240511,7,4,24,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240511_070400.wav"
1408,"Summer Tanager",0.63,NA,8,"UF3-7",20240609,7,3,33,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240609_070300.wav"
1409,"Summer Tanager",0.81,NA,9,"UF2-12",20240526,6,3,54,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240526_060300.wav"
1410,"Summer Tanager",0.68,NA,10,"UF3-7",20240609,7,2,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240609_070200.wav"
1411,"Summer Tanager",0.98,NA,11,"UF3-1",20240529,8,0,3,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240529_080000.wav"
1412,"Summer Tanager",0.79,NA,12,"UF3-7",20240512,8,3,6,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240512_080300.wav"
1413,"Summer Tanager",0.35,NA,13,"UF2-12",20240530,8,2,9,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240530_080200.wav"
1414,"Summer Tanager",0.6,NA,14,"UF2-6",20240519,6,2,21,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240519_060200.wav"
1415,"Summer Tanager",0.52,NA,15,"UF3-2",20240609,7,0,36,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240609_070000.wav"
1416,"Summer Tanager",0.55,NA,16,"UF3-1",20240529,8,4,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240529_080400.wav"
1417,"Summer Tanager",0.59,NA,17,"UF3-7",20240512,8,0,24,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240512_080000.wav"
1418,"Summer Tanager",0.76,NA,18,"UF3-7",20240512,8,2,18,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240512_080200.wav"
1419,"Summer Tanager",0.87,NA,19,"UF2-6",20240519,6,3,12,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240519_060300.wav"
1420,"Summer Tanager",0.99,NA,20,"UF3-7",20240618,6,1,45,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240618_060100.wav"
1421,"Summer Tanager",0.46,NA,21,"UF2-6",20240519,6,3,24,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240519_060300.wav"
1422,"Summer Tanager",0.63,NA,22,"UF3-7",20240618,6,1,33,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240618_060100.wav"
1423,"Summer Tanager",0.8,NA,23,"UF3-7",20240611,8,1,51,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240611_080100.wav"
1424,"Summer Tanager",0.61,NA,24,"UF3-7",20240511,7,3,39,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240511_070300.wav"
1425,"Summer Tanager",0.52,NA,25,"UF2-6",20240519,8,2,33,"C:\Users\willh\Documents\NCSU\Disertation_Code\BirdNet\Data\Summer_Tanager\20240519_080200.wav"
